model,file,correct-label,pred-label,certainty
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/traitor.mp3,Real,Real,0.7531561744579353
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Ed Sheeran - Bad Habits [Official Video].mp3,Real,Real,0.8503652954357677
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/lacy.mp3,Real,Real,0.8506016987580964
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Doja Cat - Acknowledge Me (Lyrics).mp3,Real,Real,0.9861054059038771
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Coldplay - Every Teardrop Is a Waterfall (Official Video).mp3,Real,Real,0.9872648052630886
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Chris Brown - Residuals (Lyrics).mp3,Real,Real,0.91847167442999
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Tate McRae - stupid (Official Video).mp3,Real,Real,0.8764240002862855
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/East Of The Massanutten.mp3,Real,Real,0.8427897147006568
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Best I Ever Had (Lyrics).mp3,Real,Real,0.979799335997086
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/BLACKPINK - 'Lovesick Girls' M⧸V.mp3,Real,Real,0.9749945676326752
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Michael Jackson – Leave Me Alone Lyrics.mp3,Real,Real,0.9890743476503036
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Travis Scott - MAFIA - Lyrics.mp3,Real,Real,0.9902805348237356
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/The Weeknd & Ariana Grande – Save Your Tears (Live on The 2021 iHeart Radio Music Awards).mp3,Real,Real,0.8557741537012837
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Eminem - Rap God (Lyrics).mp3,Real,Real,0.9741584870618424
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Eminem - The Monster (Lyrics) ft. Rihanna.mp3,Real,Real,0.8950260534421042
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Kiwi - Harry Styles (Lyrics).mp3,Real,Real,0.9719866605009884
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Justin Bieber - As Long As You Love Me ft. Big Sean.mp3,Real,Real,0.8682284922641434
vocoder,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Formation (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.9636561959981919
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/WHAT A FEELING (WHAT A FEELING).mp3,Real,Real,0.8331295574455118
vocoder,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Love On Top (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.9853898584842682
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/fake smile ｜｜ Ariana Grande Lyrics.mp3,Real,Real,0.9361346779380535
vocoder,"/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Beyoncé - Pure⧸Honey (Live Performance Renaissance World Tour - Spain, Barcelona 2023)..mp3",Real,Real,0.9990214729309081
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Post Malone - Better Now (Lyrics⧸Lyric Video).mp3,Real,Real,0.7824388118088246
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Horses & Hellcats.mp3,Real,Real,0.9322599884934533
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - The Motto ft. Lil Wayne (Lyrics).mp3,Real,Real,0.9776225076354522
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Stay Beautiful (Lyrics).mp3,Real,Real,0.9776155125221302
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Bob Dylan - The Times They Are A-Changin' (Official Audio).mp3,Real,Real,0.7657986004875662
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Zach Bryan - Pink Skies.mp3,Real,Real,0.9756961821888884
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Emotionless ft. Mariah Carey (Lyrics).mp3,Real,Real,0.7814135849629141
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Drake - Pound Cake ⧸ Paris Morton Music 2 ft. Jay-Z & Timbaland (Lyrics).mp3,Real,Real,0.9222858411765763
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/BTS (방탄소년단) 'Butter' Official MV.mp3,Real,Real,0.9944688651296828
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Ed Sheeran - Shape of You (Official Music Video).mp3,Real,Real,0.6900713797422493
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Doja Cat - Addiction (sped up + reverb) lyrics.mp3,Real,Real,0.9764511122606522
vocoder,/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/soundscape-dataset/eval/bonafide/Taylor Swift - Tim McGraw (Lyrics).mp3,Real,Real,0.6922648140002581
